D,5003616,40027,0.00,1.68,,20230329,20991231
D,5003617,99032,0.00,1.87,,20230329,20991231
D,5003617,20053,0.00,1.87,,20230124,20991231
D,5003617,30026,0.00,1.87,,20221209,20991231
D,5003617,10026,0.00,1.87,,20221209,20991231
D,5003618,20053,0.00,9.25,,20230124,20991231
D,5003618,30026,0.00,9.25,,20221209,20991231
D,5003618,10026,0.00,9.25,,20221209,20991231
D,5003618,99032,0.00,9.25,,20230329,20991231
A,5003619,89306,2.00,0.00,,20230124,20991231
A,5003619,10026,0.00,1.87,,20221209,20991231
A,5003619,40027,0.00,1.87,,20230329,20991231
A,5003619,99032,0.00,1.87,,20230329,20991231
A,5003619,20053,0.00,1.87,,20230124,20991231
A,5003619,30026,0.00,1.87,,20221209,20991231
D,5003620,99032,0.00,9.25,,20230329,20991231
D,5003620,20053,0.00,9.25,,20230124,20991231
D,5003620,30026,0.00,9.25,,20221209,20991231
D,5003620,10026,0.00,9.25,,20221209,20991231
D,5003621,20053,0.00,0.93,,20230124,20991231
D,5003621,30026,0.00,0.93,,20221209,20991231
D,5003621,10026,0.00,0.93,,20221209,20991231
D,5003621,99032,0.00,0.93,,20230329,20991231
D,5003622,10026,0.00,3.64,,20221209,20991231
D,5003622,99032,0.00,3.64,,20230329,20991231
D,5003622,20053,0.00,3.64,,20230124,20991231
D,5003622,30026,0.00,3.64,,20221209,20991231
D,5003623,40027,0.00,2.34,,20230329,20991231
D,5003623,99032,0.00,2.34,,20230329,20991231
D,5003623,20053,0.00,2.34,,20230124,20991231
D,5003623,30026,0.00,2.34,,20221209,20991231
D,5003623,89306,2.50,0.00,,20230124,20991231
D,5003623,10026,0.00,2.34,,20221209,20991231
D,5003624,30026,0.00,12.99,,20221209,20991231
D,5003624,89306,13.90,0.00,,20230124,20991231
D,5003624,10026,0.00,12.99,,20221209,20991231
D,5003624,40027,0.00,12.99,,20230329,20991231
D,5003624,99032,0.00,12.99,,20230329,20991231
D,5003624,20053,0.00,12.99,,20230124,20991231
D,5003625,89306,2.00,0.00,,20230124,20991231
D,5003625,10026,0.00,1.87,,20221209,20991231
D,5003625,40027,0.00,1.87,,20230329,20991231
D,5003625,99032,0.00,1.87,,20230329,20991231
D,5003625,20053,0.00,1.87,,20230124,20991231
D,5003625,30026,0.00,1.87,,20221209,20991231
D,5003626,99032,0.00,9.25,,20230329,20991231
D,5003626,20053,0.00,9.25,,20230124,20991231
D,5003626,30026,0.00,9.25,,20221209,20991231
D,5003626,10026,0.00,9.25,,20221209,20991231
A,5003627,40027,0.00,12.01,,20230329,20991231
A,5003627,10026,0.00,12.01,,20221209,20991231
A,5003627,99065,12.85,0.00,,20230927,20991231
A,5003627,89306,12.85,0.00,,20230124,20991231
A,5003627,99032,0.00,12.01,,20230329,20991231
A,5003627,20053,0.00,12.01,,20230124,20991231
A,5003627,30026,0.00,12.01,,20221209,20991231
A,5003628,10026,0.00,12.01,,20231127,20991231
A,5003628,99065,12.85,0.00,,20231127,20991231
A,5003628,89306,12.85,0.00,,20231127,20991231
A,5003628,99032,0.00,12.01,,20231127,20991231
A,5003628,20053,0.00,12.01,,20231127,20991231
A,5003628,30026,0.00,12.01,,20231127,20991231
A,5003628,40027,0.00,12.01,,20231127,20991231
D,5003629,89306,19.25,0.00,,20230124,20991231
D,5003629,99032,0.00,17.99,,20230329,20991231
D,5003629,20053,0.00,17.99,,20230124,20991231
D,5003629,30026,0.00,17.99,,20230112,20991231
D,5003629,40027,0.00,17.99,,20230329,20991231
D,5003629,10026,0.00,17.99,,20230112,20991231
D,5003630,10026,0.00,1.87,,20221209,20991231
D,5003630,99032,0.00,1.87,,20230329,20991231
D,5003630,20053,0.00,1.87,,20230124,20991231
D,5003630,30026,0.00,1.87,,20221209,20991231
D,5003631,10026,0.00,9.25,,20221209,20991231
D,5003631,99032,0.00,9.25,,20230329,20991231
D,5003631,20053,0.00,9.25,,20230124,20991231
D,5003631,30026,0.00,9.25,,20221209,20991231
D,5003632,99032,0.00,1.87,,20230930,20991231
D,5003632,40027,0.00,1.87,,20230930,20991231
D,5003632,20053,0.00,1.87,,20230930,20991231
D,5003632,30026,0.00,1.87,,20230930,20991231
D,5003632,89306,2.00,0.00,,20230930,20991231
D,5003632,10026,0.00,1.87,,20230930,20991231
D,5003633,89306,9.90,0.00,,20230124,20991231
D,5003633,10026,0.00,9.25,,20221209,20991231
D,5003633,99032,0.00,9.25,,20230329,20991231
D,5003633,40027,0.00,9.25,,20230329,20991231
D,5003633,20053,0.00,9.25,,20230124,20991231
D,5003633,30026,0.00,9.25,,20221209,20991231
A,5003634,10026,0.00,2.00,,20221209,20991231
A,5003634,99032,0.00,2.00,,20230329,20991231
A,5003634,40027,0.00,2.00,,20230329,20991231
A,5003634,20053,0.00,2.00,,20230124,20991231
A,5003634,30026,0.00,2.00,,20221209,20991231
A,5003634,99065,2.00,0.00,,20230927,20991231
A,5003634,89306,2.00,0.00,,20230124,20991231
A,5003635,99032,0.00,2.00,,20230329,20991231
A,5003635,40027,0.00,2.00,,20230329,20991231
A,5003635,20053,0.00,2.00,,20230124,20991231
A,5003635,30026,0.00,2.00,,20221209,20991231
A,5003635,99065,2.00,0.00,,20230927,20991231
A,5003635,89306,2.00,0.00,,20230124,20991231
A,5003635,10026,0.00,2.00,,20221209,20991231
D,5003636,99065,2.00,0.00,,20230927,20991231
D,5003636,89306,2.00,0.00,,20230124,20991231
D,5003636,10026,0.00,2.00,,20221209,20991231
D,5003636,99032,0.00,2.00,,20230329,20991231
D,5003636,40027,0.00,2.00,,20230329,20991231
D,5003636,20053,0.00,2.00,,20230124,20991231
D,5003636,30026,0.00,2.00,,20221209,20991231
A,5003637,10026,0.00,2.00,,20221209,20991231
A,5003637,99032,0.00,2.00,,20230329,20991231
A,5003637,40027,0.00,2.00,,20230329,20991231
A,5003637,20053,0.00,2.00,,20230124,20991231
A,5003637,30026,0.00,2.00,,20221209,20991231
A,5003637,99065,2.00,0.00,,20230927,20991231
A,5003637,89306,2.00,0.00,,20230124,20991231
A,5003638,99032,0.00,2.00,,20230329,20991231
A,5003638,40027,0.00,2.00,,20230329,20991231
A,5003638,20053,0.00,2.00,,20230124,20991231
A,5003638,30026,0.00,2.00,,20221209,20991231
A,5003638,99065,2.00,0.00,,20230927,20991231
A,5003638,89306,2.00,0.00,,20230124,20991231
A,5003638,10026,0.00,2.00,,20221209,20991231
A,5003639,99065,2.00,0.00,,20230927,20991231
A,5003639,89306,2.00,0.00,,20230124,20991231
A,5003639,10026,0.00,2.00,,20221209,20991231
A,5003639,99032,0.00,2.00,,20230329,20991231
A,5003639,40027,0.00,2.00,,20230329,20991231
A,5003639,20053,0.00,2.00,,20230124,20991231
A,5003639,30026,0.00,2.00,,20221209,20991231
D,5003640,10026,0.00,2.34,,20230412,20991231
D,5003640,99032,0.00,2.34,,20230412,20991231
D,5003640,40027,0.00,2.34,,20230412,20991231
D,5003640,20053,0.00,2.34,,20230412,20991231
D,5003640,30026,0.00,2.34,,20230412,20991231
D,5003640,89306,2.50,0.00,,20230412,20991231
D,5003641,99032,0.00,15.79,,20231006,20991231
D,5003641,40027,0.00,15.79,,20231006,20991231
D,5003641,20053,0.00,15.79,,20231006,20991231
D,5003641,30026,0.00,15.79,,20231006,20991231
D,5003641,89306,16.90,0.00,,20231006,20991231
D,5003641,10026,0.00,15.79,,20231006,20991231
D,5003642,10026,0.00,1.87,,20221209,20991231
D,5003642,99032,0.00,1.87,,20230329,20991231
D,5003642,20053,0.00,1.87,,20230124,20991231
D,5003642,30026,0.00,1.87,,20221209,20991231
D,5003643,99032,0.00,9.25,,20230329,20991231
D,5003643,20053,0.00,9.25,,20230124,20991231
D,5003643,30026,0.00,9.25,,20221209,20991231
D,5003643,10026,0.00,9.25,,20221209,20991231
D,5003644,99032,0.00,1.12,,20230329,20991231
D,5003644,20053,0.00,1.12,,20230124,20991231
D,5003644,30026,0.00,1.12,,20221209,20991231
D,5003644,10026,0.00,1.12,,20221209,20991231
D,5003645,10026,0.00,3.64,,20221209,20991231
D,5003645,99032,0.00,3.64,,20230329,20991231
D,5003645,20053,0.00,3.64,,20230124,20991231
D,5003645,30026,0.00,3.64,,20221209,20991231
D,5003646,89306,2.20,0.00,,20230312,20991231
D,5003646,99032,0.00,2.06,,20230329,20991231
D,5003646,20053,0.00,2.06,,20230312,20991231
D,5003646,30026,0.00,2.06,,20230312,20991231
D,5003646,40027,0.00,2.06,,20230329,20991231
D,5003646,10026,0.00,2.06,,20230312,20991231
D,5003647,99032,0.00,8.32,,20230329,20991231
D,5003647,20053,0.00,8.32,,20230124,20991231
D,5003647,30026,0.00,8.32,,20221209,20991231
D,5003647,10026,0.00,8.32,,20221209,20991231
D,5003648,10026,0.00,2.34,,20230521,20991231
D,5003648,40027,0.00,2.34,,20230521,20991231
D,5003648,99032,0.00,2.34,,20230521,20991231
D,5003648,20053,0.00,2.34,,20230521,20991231
D,5003648,30026,0.00,2.34,,20230521,20991231
D,5003648,89306,2.50,0.00,,20230521,20991231
D,5003649,40027,0.00,15.79,,20230329,20991231
D,5003649,99032,0.00,15.79,,20230329,20991231
D,5003649,20053,0.00,15.79,,20230124,20991231
D,5003649,30026,0.00,15.79,,20221209,20991231
D,5003649,89306,16.90,0.00,,20230124,20991231
D,5003649,10026,0.00,15.79,,20221209,20991231
D,5003650,20053,0.00,1.87,,20230606,20991231
D,5003650,30026,0.00,1.87,,20230606,20991231
D,5003650,89306,2.00,0.00,,20230606,20991231
D,5003650,10026,0.00,1.87,,20230606,20991231
D,5003650,40027,0.00,1.87,,20230606,20991231
D,5003650,99032,0.00,1.87,,20230606,20991231
D,5003651,10026,0.00,9.25,,20231006,20991231
D,5003651,99032,0.00,9.25,,20231006,20991231
D,5003651,20053,0.00,9.25,,20231006,20991231
D,5003651,30026,0.00,9.25,,20231006,20991231
D,5003652,99032,0.00,1.87,,20230329,20991231
D,5003652,20053,0.00,1.87,,20230124,20991231
D,5003652,40027,0.00,1.87,,20230329,20991231
D,5003652,30026,0.00,1.87,,20221209,20991231
D,5003652,89306,2.00,0.00,,20230124,20991231
D,5003652,10026,0.00,1.87,,20221209,20991231
D,5003653,20053,0.00,9.25,,20230124,20991231
D,5003653,30026,0.00,9.25,,20221209,20991231
D,5003653,10026,0.00,9.25,,20221209,20991231
D,5003653,99032,0.00,9.25,,20230329,20991231
D,5003654,10026,0.00,5.61,,20221209,20991231
D,5003654,99032,0.00,5.61,,20230329,20991231
D,5003654,20053,0.00,5.61,,20230124,20991231
D,5003654,30026,0.00,5.61,,20221209,20991231
D,5003655,40027,0.00,6.45,,20230329,20991231
D,5003655,99032,0.00,6.45,,20230329,20991231
D,5003655,20053,0.00,6.45,,20230124,20991231
D,5003655,30026,0.00,6.45,,20221209,20991231
D,5003655,89306,6.90,0.00,,20230124,20991231
D,5003655,10026,0.00,6.45,,20221209,20991231
A,5003656,30026,0.00,1.12,,20230315,20991231
A,5003656,10026,0.00,1.12,,20230315,20991231
A,5003656,40027,0.00,1.12,,20230329,20991231
A,5003656,99065,1.20,0.00,,20230927,20991231
A,5003656,99032,0.00,1.12,,20230329,20991231
A,5003656,20053,0.00,1.12,,20230315,20991231
A,5003657,10026,0.00,0.65,,20230315,20991231
A,5003657,40027,0.00,0.65,,20230329,20991231
A,5003657,99065,0.70,0.00,,20230927,20991231
A,5003657,99032,0.00,0.65,,20230329,20991231
A,5003657,20053,0.00,0.65,,20230315,20991231
A,5003657,30026,0.00,0.65,,20230315,20991231
D,5003658,40027,0.00,12.06,,20230329,20991231
D,5003658,89306,12.90,0.00,,20230124,20991231
D,5003658,99032,0.00,12.06,,20230329,20991231
D,5003658,20053,0.00,12.06,,20230124,20991231
D,5003658,30026,0.00,12.06,,20221209,20991231
D,5003658,10026,0.00,12.06,,20221209,20991231
D,5003659,10026,0.00,6.07,,20221209,20991231
D,5003659,99032,0.00,6.07,,20230329,20991231
D,5003659,20053,0.00,6.07,,20230124,20991231
D,5003659,30026,0.00,6.07,,20221209,20991231
A,5003660,10026,0.00,8.00,,20221209,20991231
A,5003660,99065,8.00,0.00,,20230927,20991231
A,5003660,99032,0.00,8.00,,20230329,20991231
A,5003660,20053,0.00,8.00,,20230124,20991231
A,5003660,30026,0.00,8.00,,20221209,20991231
A,5003660,40027,0.00,8.00,,20230329,20991231
A,5003660,89306,8.00,0.00,,20230124,20991231
A,5003661,99032,0.00,8.00,,20230329,20991231
A,5003661,20053,0.00,8.00,,20230124,20991231
A,5003661,30026,0.00,8.00,,20221209,20991231
A,5003661,40027,0.00,8.00,,20230329,20991231
A,5003661,89306,8.00,0.00,,20230124,20991231
A,5003661,10026,0.00,8.00,,20221209,20991231
A,5003661,99065,8.00,0.00,,20230927,20991231
D,5003662,10026,0.00,7.48,,20221209,20991231
D,5003662,99032,0.00,7.48,,20230329,20991231
D,5003662,20053,0.00,7.48,,20230124,20991231
D,5003662,30026,0.00,7.48,,20221209,20991231
D,5003662,40027,0.00,7.48,,20230329,20991231
D,5003664,10026,0.00,6.45,,20221209,20991231
D,5003664,99032,0.00,6.45,,20230329,20991231
D,5003664,20053,0.00,6.45,,20230124,20991231
D,5003664,30026,0.00,6.45,,20221209,20991231
A,5003665,89306,5.00,0.00,,20230315,20991231
A,5003665,99032,0.00,4.67,,20230329,20991231
A,5003665,20053,0.00,4.67,,20230315,20991231
A,5003665,30026,0.00,4.67,,20230315,20991231
A,5003665,99065,5.00,0.00,,20230927,20991231
A,5003665,40027,0.00,4.67,,20230329,20991231
A,5003665,10026,0.00,4.67,,20230315,20991231
A,5003666,99065,8.00,0.00,,20230927,20991231
A,5003666,40027,0.00,8.00,,20230329,20991231
A,5003666,10026,0.00,8.00,,20221209,20991231
A,5003666,89306,8.00,0.00,,20230124,20991231
A,5003666,99032,0.00,8.00,,20230329,20991231
A,5003666,20053,0.00,8.00,,20230124,20991231
A,5003666,30026,0.00,8.00,,20221209,20991231
A,5003667,10026,0.00,8.00,,20221209,20991231
A,5003667,89306,8.00,0.00,,20230124,20991231
A,5003667,99032,0.00,8.00,,20230329,20991231
A,5003667,20053,0.00,8.00,,20230124,20991231
A,5003667,30026,0.00,8.00,,20221209,20991231
A,5003667,99065,8.00,0.00,,20230927,20991231
A,5003667,40027,0.00,8.00,,20230329,20991231
D,5003669,89306,9.00,0.00,,20230124,20991231
D,5003669,99032,0.00,8.41,,20230329,20991231
D,5003669,20053,0.00,8.41,,20230124,20991231
D,5003669,30026,0.00,8.41,,20221209,20991231
D,5003669,40027,0.00,8.41,,20230329,20991231
D,5003669,10026,0.00,8.41,,20221209,20991231
D,5003670,10026,0.00,7.01,,20221209,20991231
D,5003670,99032,0.00,7.01,,20230329,20991231
D,5003670,20053,0.00,7.01,,20230124,20991231
D,5003670,30026,0.00,7.01,,20221209,20991231
D,5003671,10026,0.00,14.02,,20221209,20991231
D,5003671,40027,0.00,14.02,,20230329,20991231
D,5003671,99032,0.00,14.02,,20230329,20991231
D,5003671,20053,0.00,14.02,,20230124,20991231
D,5003671,30026,0.00,14.02,,20221209,20991231
D,5003671,89306,15.00,0.00,,20230124,20991231
D,5003672,99032,0.00,7.38,,20230329,20991231
D,5003672,20053,0.00,7.38,,20230124,20991231
D,5003672,30026,0.00,7.38,,20221209,20991231
D,5003672,89306,7.90,0.00,,20230124,20991231
D,5003672,10026,0.00,7.38,,20221209,20991231
D,5003672,40027,0.00,7.38,,20230329,20991231
D,5003673,89306,8.90,0.00,,20230124,20991231
D,5003673,10026,0.00,8.32,,20221209,20991231
D,5003673,40027,0.00,8.32,,20230329,20991231
D,5003673,99032,0.00,8.32,,20230329,20991231
D,5003673,20053,0.00,8.32,,20230124,20991231
D,5003673,30026,0.00,8.32,,20221209,20991231
D,5003674,10026,0.00,4.67,,20221209,20991231
D,5003674,99032,0.00,4.67,,20230329,20991231
D,5003674,20053,0.00,4.67,,20230124,20991231
D,5003674,30026,0.00,4.67,,20221209,20991231
D,5003675,99032,0.00,14.90,,20230329,20991231
D,5003675,20053,0.00,14.90,,20230124,20991231
D,5003675,30026,0.00,14.90,,20221209,20991231
D,5003675,10026,0.00,14.90,,20221209,20991231
D,5003676,10026,0.00,3.27,,20221209,20991231
D,5003676,99032,0.00,3.27,,20230329,20991231
D,5003676,20053,0.00,3.27,,20230124,20991231
D,5003676,30026,0.00,3.27,,20221209,20991231
A,5003678,40027,0.00,5.61,,20230329,20991231
A,5003678,99032,0.00,5.61,,20230329,20991231
A,5003678,99065,6.00,0.00,,20230927,20991231
A,5003678,20053,0.00,5.61,,20230315,20991231
A,5003678,30026,0.00,5.61,,20230315,20991231
A,5003678,89306,6.00,0.00,,20230315,20991231
A,5003678,10026,0.00,5.61,,20230315,20991231
D,5003679,99032,0.00,4.49,,20230329,20991231
D,5003679,20053,0.00,4.49,,20230124,20991231
D,5003679,30026,0.00,4.49,,20221209,20991231
D,5003679,89306,4.80,0.00,,20230124,20991231
D,5003679,10026,0.00,4.49,,20221209,20991231
D,5003679,40027,0.00,4.49,,20230329,20991231
D,5003684,10026,0.00,0.93,,20221209,20991231
D,5003684,99032,0.00,0.93,,20230329,20991231
D,5003684,20053,0.00,0.93,,20230124,20991231
D,5003684,30026,0.00,0.93,,20221209,20991231
A,5003686,99065,0.60,0.00,,20230927,20991231
A,5003686,99032,0.00,0.56,,20230329,20991231
A,5003686,20053,0.00,0.56,,20230315,20991231
A,5003686,30026,0.00,0.56,,20230315,20991231
A,5003686,40027,0.00,0.56,,20230329,20991231
A,5003686,10026,0.00,0.56,,20230315,20991231
A,5003687,99032,0.00,0.65,,20230329,20991231
A,5003687,20053,0.00,0.65,,20230315,20991231
A,5003687,30026,0.00,0.65,,20230315,20991231
A,5003687,40027,0.00,0.65,,20230329,20991231
A,5003687,10026,0.00,0.65,,20230315,20991231
A,5003687,99065,0.70,0.00,,20230927,20991231
A,5003688,10026,0.00,1.21,,20230315,20991231
A,5003688,99065,1.30,0.00,,20230927,20991231
A,5003688,99032,0.00,1.21,,20230329,20991231
A,5003688,20053,0.00,1.21,,20230315,20991231
A,5003688,30026,0.00,1.21,,20230315,20991231
A,5003688,40027,0.00,1.21,,20230329,20991231
D,5003689,99065,1.00,0.00,,20230927,20991231
D,5003689,99032,0.00,0.93,,20230329,20991231
D,5003689,20053,0.00,0.93,,20230315,20991231
D,5003689,30026,0.00,0.93,,20230315,20991231
D,5003689,40027,0.00,0.93,,20230329,20991231
D,5003689,10026,0.00,0.93,,20230315,20991231
A,5003690,20053,0.00,0.93,,20230315,20991231
A,5003690,30026,0.00,0.93,,20230315,20991231
A,5003690,40027,0.00,0.93,,20230329,20991231
A,5003690,10026,0.00,0.93,,20230315,20991231
A,5003690,99065,1.00,0.00,,20230927,20991231
A,5003690,99032,0.00,0.93,,20230329,20991231
A,5003691,10026,0.00,0.93,,20230315,20991231
A,5003691,99065,1.00,0.00,,20230927,20991231
A,5003691,99032,0.00,0.93,,20230329,20991231
A,5003691,20053,0.00,0.93,,20230315,20991231
A,5003691,30026,0.00,0.93,,20230315,20991231
A,5003691,40027,0.00,0.93,,20230329,20991231
A,5003692,99065,1.10,0.00,,20230927,20991231
A,5003692,99032,0.00,1.03,,20230329,20991231
A,5003692,20053,0.00,1.03,,20230315,20991231
A,5003692,30026,0.00,1.03,,20230315,20991231
A,5003692,40027,0.00,1.03,,20230329,20991231
A,5003692,10026,0.00,1.03,,20230315,20991231
A,5003693,20053,0.00,1.03,,20230315,20991231
A,5003693,30026,0.00,1.03,,20230315,20991231
A,5003693,40027,0.00,1.03,,20230329,20991231
A,5003693,10026,0.00,1.03,,20230315,20991231
A,5003693,99065,1.10,0.00,,20230927,20991231
A,5003693,99032,0.00,1.03,,20230329,20991231
A,5003694,10026,0.00,0.56,,20230315,20991231
A,5003694,99065,0.60,0.00,,20230927,20991231
A,5003694,99032,0.00,0.56,,20230329,20991231
A,5003694,20053,0.00,0.56,,20230315,20991231
A,5003694,30026,0.00,0.56,,20230315,20991231
A,5003694,40027,0.00,0.56,,20230329,20991231
A,5003695,99065,0.70,0.00,,20230927,20991231
A,5003695,99032,0.00,0.65,,20230329,20991231
A,5003695,20053,0.00,0.65,,20230315,20991231
A,5003695,30026,0.00,0.65,,20230315,20991231
A,5003695,40027,0.00,0.65,,20230329,20991231
A,5003695,10026,0.00,0.65,,20230315,20991231
A,5003696,30026,0.00,6.30,,20230315,20991231
A,5003696,40027,0.00,6.30,,20230329,20991231
A,5003696,10026,0.00,6.30,,20230315,20991231
A,5003696,99065,6.30,0.00,,20230927,20991231
A,5003696,99032,0.00,6.30,,20230329,20991231
A,5003696,20053,0.00,6.30,,20230315,20991231
D,5003697,10026,0.00,8.32,,20221209,20991231
D,5003697,99032,0.00,8.32,,20230329,20991231
D,5003697,20053,0.00,8.32,,20230124,20991231
D,5003697,30026,0.00,8.32,,20221209,20991231
D,5003698,99032,0.00,5.51,,20230329,20991231
D,5003698,20053,0.00,5.51,,20230124,20991231
D,5003698,30026,0.00,5.51,,20221209,20991231
D,5003698,10026,0.00,5.51,,20221209,20991231
D,5003699,10026,0.00,1.40,,20221209,20991231
D,5003699,99032,0.00,1.40,,20230329,20991231
D,5003699,20053,0.00,1.40,,20230124,20991231
D,5003699,30026,0.00,1.40,,20221209,20991231
D,5003703,10026,0.00,1.87,,20221209,20991231
D,5003703,99032,0.00,1.87,,20230329,20991231
D,5003703,20053,0.00,1.87,,20230124,20991231
D,5003703,30026,0.00,1.87,,20221209,20991231
D,5003704,89306,1.80,0.00,,20230124,20991231
D,5003704,99032,0.00,1.68,,20230329,20991231
D,5003704,20053,0.00,1.68,,20230124,20991231
D,5003704,30026,0.00,1.68,,20221209,20991231
D,5003704,40027,0.00,1.68,,20230329,20991231
D,5003704,10026,0.00,1.68,,20221209,20991231
D,5003706,40027,0.00,1.87,,20230329,20991231
D,5003706,10026,0.00,1.87,,20221209,20991231
D,5003706,89306,2.00,0.00,,20230124,20991231
D,5003706,99032,0.00,1.87,,20230329,20991231
D,5003706,20053,0.00,1.87,,20230124,20991231
D,5003706,30026,0.00,1.87,,20221209,20991231
D,5003707,10026,0.00,9.25,,20221209,20991231
D,5003707,99032,0.00,9.25,,20230329,20991231
D,5003707,20053,0.00,9.25,,20230124,20991231
D,5003707,30026,0.00,9.25,,20221209,20991231
D,5003708,99032,0.00,1.87,,20230329,20991231
D,5003708,20053,0.00,1.87,,20230124,20991231
D,5003708,30026,0.00,1.87,,20221209,20991231
D,5003708,10026,0.00,1.87,,20221209,20991231
D,5003710,10026,0.00,1.87,,20221209,20991231
D,5003710,99032,0.00,1.87,,20230329,20991231
D,5003710,20053,0.00,1.87,,20230124,20991231
D,5003710,30026,0.00,1.87,,20221209,20991231
D,5003711,10026,0.00,1.87,,20221209,20991231
D,5003711,99032,0.00,1.87,,20230329,20991231
D,5003711,20053,0.00,1.87,,20230124,20991231
D,5003711,30026,0.00,1.87,,20221209,20991231
D,5003712,99032,0.00,1.87,,20230329,20991231
D,5003712,20053,0.00,1.87,,20230124,20991231
D,5003712,30026,0.00,1.87,,20221209,20991231
D,5003712,10026,0.00,1.87,,20221209,20991231
D,5003715,40027,0.00,1.87,,20230329,20991231
D,5003715,89306,2.00,0.00,,20230312,20991231
D,5003715,10026,0.00,1.87,,20230312,20991231
D,5003715,99032,0.00,1.87,,20230329,20991231
D,5003715,20053,0.00,1.87,,20230312,20991231
D,5003715,30026,0.00,1.87,,20230312,20991231
D,5003717,89306,1.20,0.00,,20230924,20991231
D,5003717,10026,0.00,1.12,,20230924,20991231
D,5003717,99032,0.00,1.12,,20230924,20991231
D,5003717,20053,0.00,1.12,,20230924,20991231
D,5003717,30026,0.00,1.12,,20230924,20991231
D,5003717,40027,0.00,1.12,,20230924,20991231
D,5003718,99032,0.00,3.64,,20230329,20991231
D,5003718,20053,0.00,3.64,,20230124,20991231
D,5003718,30026,0.00,3.64,,20221209,20991231
D,5003718,10026,0.00,3.64,,20221209,20991231
A,5003719,10026,0.00,1.87,,20221209,20991231
A,5003719,40027,0.00,1.87,,20230329,20991231
A,5003719,89306,2.00,0.00,,20230124,20991231
A,5003719,99032,0.00,1.87,,20230329,20991231
A,5003719,20053,0.00,1.87,,20230124,20991231
A,5003719,30026,0.00,1.87,,20221209,20991231
D,5003720,10026,0.00,9.25,,20221209,20991231
D,5003720,99032,0.00,9.25,,20230329,20991231
D,5003720,20053,0.00,9.25,,20230124,20991231
D,5003720,30026,0.00,9.25,,20221209,20991231
A,5003722,40027,0.00,4.67,,20230329,20991231
A,5003722,99032,0.00,4.67,,20230329,20991231
A,5003722,20053,0.00,4.67,,20230124,20991231
A,5003722,30026,0.00,4.67,,20221209,20991231
A,5003722,89306,5.00,0.00,,20230124,20991231
A,5003722,10026,0.00,4.67,,20221209,20991231
D,5003723,10026,0.00,1.87,,20230606,20991231
D,5003723,40027,0.00,1.87,,20230606,20991231
D,5003723,99032,0.00,1.87,,20230606,20991231
D,5003723,20053,0.00,1.87,,20230606,20991231
D,5003723,30026,0.00,1.87,,20230606,20991231
D,5003723,89306,2.00,0.00,,20230606,20991231
D,5003724,99032,0.00,9.25,,20230329,20991231
D,5003724,20053,0.00,9.25,,20230124,20991231
D,5003724,30026,0.00,9.25,,20221209,20991231
D,5003724,10026,0.00,9.25,,20221209,20991231
D,5003726,99032,0.00,5.05,,20230522,20991231
D,5003726,20053,0.00,5.05,,20230522,20991231
D,5003726,30026,0.00,5.05,,20230522,20991231
D,5003726,99065,5.40,0.00,,20230928,20991231
D,5003726,10026,0.00,5.05,,20230522,20991231
A,5003727,10026,0.00,10.75,,20221209,20991231
A,5003727,99032,0.00,10.75,,20230329,20991231
A,5003727,20053,0.00,10.75,,20230124,20991231
A,5003727,30026,0.00,10.75,,20221209,20991231
A,5003727,99065,11.50,0.00,,20230928,20991231
A,5003728,99032,0.00,6.51,,20231128,20991231
A,5003728,40027,0.00,6.51,,20231128,20991231
A,5003728,20053,0.00,6.51,,20231128,20991231
A,5003728,30026,0.00,6.51,,20231128,20991231
A,5003728,89306,7.10,0.00,,20231128,20991231
A,5003728,99065,7.10,0.00,,20231128,20991231
A,5003728,10026,0.00,6.51,,20231128,20991231
D,5003729,99032,0.00,4.21,,20230329,20991231
D,5003729,20053,0.00,4.21,,20230124,20991231
D,5003729,30026,0.00,4.21,,20221209,20991231
D,5003729,10026,0.00,4.21,,20221209,20991231
D,5003730,10026,0.00,7.29,,20221209,20991231
D,5003730,99032,0.00,7.29,,20230329,20991231
D,5003730,20053,0.00,7.29,,20230124,20991231
D,5003730,30026,0.00,7.29,,20221209,20991231
D,5003736,99032,0.00,9.25,,20230329,20991231
D,5003736,20053,0.00,9.25,,20230124,20991231
D,5003736,30026,0.00,9.25,,20221209,20991231
D,5003736,10026,0.00,9.25,,20221209,20991231
D,5003739,20053,0.00,4.58,,20230124,20991231
D,5003739,30026,0.00,4.58,,20221209,20991231
D,5003739,10026,0.00,4.58,,20221209,20991231
D,5003739,99032,0.00,4.58,,20230329,20991231
D,5003740,10026,0.00,31.50,,20221209,20991231
D,5003740,99032,0.00,31.50,,20230329,20991231
D,5003740,20053,0.00,31.50,,20230124,20991231
D,5003740,30026,0.00,31.50,,20221209,20991231
D,5003741,99032,0.00,21.96,,20230329,20991231
D,5003741,20053,0.00,21.96,,20230124,20991231
D,5003741,30026,0.00,21.96,,20221209,20991231
D,5003741,10026,0.00,21.96,,20221209,20991231
A,5003742,20053,0.00,12.57,,20230124,20991231
A,5003742,30026,0.00,12.57,,20221209,20991231
A,5003742,99065,13.45,0.00,,20230928,20991231
A,5003742,10026,0.00,12.57,,20221209,20991231
A,5003742,99032,0.00,12.57,,20230329,20991231
D,5003745,10026,0.00,13.88,,20221209,20991231
D,5003745,99032,0.00,13.88,,20230329,20991231
